name,highway,oneway,length,lanes,speed_kph,maxspeed,travel_time,geometry
Oak Knoll Road,residential,False,35.66,,40.2,,3.2,"LINESTRING (619067.9963043 4400811.074801225, 619068.5570634424 4400775.4799856)"
,residential,False,10.97,,40.2,,1.0,"LINESTRING (619067.9963043 4400811.074801225, 619057.0066310774 4400810.737796353)"
Oak Knoll Road,residential,False,115.75200000000001,,40.2,,10.4,"LINESTRING (619067.9963043 4400811.074801225, 619066.5892014318 4400899.567737143, 619064.9858441184 4400906.803450607, 619049.7780910743 4400919.301323771)"
La Grand View Road,residential,False,122.996,,40.2,,11.0,"LINESTRING (621297.8569509041 4399706.522750662, 621174.5869991663 4399707.68484008)"
Edgewood Lane,residential,False,93.986,,40.2,,8.4,"LINESTRING (621297.8569509041 4399706.522750662, 621297.1106661138 4399612.699773423)"
Edgewood Lane,residential,False,189.001,,40.2,,16.9,"LINESTRING (621297.8569509041 4399706.522750662, 621295.0879124235 4399724.464110359, 621294.2136380778 4399763.529046706, 621294.653200502 4399789.958554922, 621296.9107859961 4399831.515395709, 621299.1923868428 4399894.876790945)"
La Grand View Road,residential,False,122.996,,40.2,,11.0,"LINESTRING (621174.5869991663 4399707.68484008, 621297.8569509041 4399706.522750662)"
Edgewood Lane,residential,False,93.986,,40.2,,8.4,"LINESTRING (621297.1106661138 4399612.699773423, 621297.8569509041 4399706.522750662)"
Edgewood Lane,residential,False,257.973,,40.2,,23.1,"LINESTRING (621297.1106661138 4399612.699773423, 621301.178441408 4399355.199660745)"
Sunny Acres Road,residential,False,141.521,,40.2,,12.7,"LINESTRING (621297.1106661138 4399612.699773423, 621155.2707307154 4399611.903606537)"
Edgewood Lane,residential,False,34.351,,40.2,,3.1,"LINESTRING (621299.1923868428 4399894.876790945, 621299.9791963026 4399929.160850292)"
Henderson Lane,residential,False,160.623,,40.2,,14.4,"LINESTRING (621299.1923868428 4399894.876790945, 621348.4394682753 4399892.768516379, 621460.079236482 4399896.276871492)"
Edgewood Lane,residential,False,189.001,,40.2,,16.9,"LINESTRING (621299.1923868428 4399894.876790945, 621296.9107859961 4399831.515395709, 621294.653200502 4399789.958554922, 621294.2136380778 4399763.529046706, 621295.0879124235 4399724.464110359, 621297.8569509041 4399706.522750662)"
Willow Street,residential,False,134.57,,40.2,,12.1,"LINESTRING (618174.3872643827 4401707.531712319, 618148.1991156645 4401705.463159669, 618141.7724583345 4401705.475223544, 618133.0481991752 4401704.452758809, 618124.6495151687 4401704.545494044, 618071.3840619592 4401702.504474721, 618051.8317241829 4401703.535844857, 618039.8128756525 4401705.016207095)"
West Drive,residential,False,164.311,,40.2,,14.7,"LINESTRING (620881.0819636395 4403832.532508275, 621045.3797018309 4403843.783903255)"
Vera Mar Court,residential,False,192.081,,40.2,,17.2,"LINESTRING (618299.5641725592 4399006.658616493, 618491.8929703296 4399015.11907745)"
Tami Lane,residential,False,17.113,,40.2,,1.5,"LINESTRING (618491.7322480525 4399032.202190278, 618491.8929703296 4399015.11907745)"
Blue Danube Drive,residential,False,132.10399999999998,,40.2,,11.8,"LINESTRING (622731.2176709027 4399684.004871429, 622701.1494515006 4399682.969200388, 622676.9778587719 4399683.027038308, 622663.7869634456 4399682.483231139, 622654.3752797659 4399681.444717705, 622626.2761427469 4399680.551815943, 622598.9588442309 4399679.005381742)"
"['Stearns Road', 'Country Club Drive']",residential,False,350.8239999999999,,40.2,,31.4,"LINESTRING (622731.2176709027 4399684.004871429, 622734.1622801194 4399746.445164993, 622735.540723515 4399767.449976373, 622735.5463651806 4399788.543863611, 622737.4058188205 4399854.519464714, 622739.3391539995 4399872.979692265, 622741.6892381896 4399881.454783126, 622744.80872897 4399890.053195866, 622766.5773052977 4399933.032941505, 622776.41018299 4399955.949288516, 622778.6887097589 4399963.535089746, 622780.0335550946 4399970.550859756, 622779.9217280296 4399977.543334209, 622779.0635738446 4399982.969592472, 622777.705502776 4399987.499695639, 622774.2590130485 4399993.994761903, 622768.6774737348 4400000.011607184, 622764.4380293274 4400002.497275718, 622760.557305177 4400003.989502106, 622747.497519346 4400006.001086428)"
Country Club Drive,residential,False,181.01,,40.2,,16.2,"LINESTRING (622731.2176709027 4399684.004871429, 622724.9843818558 4399548.460899057, 622723.3891704545 4399503.472330331)"
Xeno Place,residential,False,37.179,,40.2,,3.3,"LINESTRING (622605.5419940583 4399642.473936755, 622598.9588442309 4399679.005381742)"
Scott Drive,residential,False,58.016,,40.2,,5.2,"LINESTRING (617528.0098067622 4400703.443391449, 617523.092228255 4400705.588439953, 617516.8453149498 4400710.599587456, 617513.2315902014 4400711.54341507, 617510.4042519146 4400711.50012836, 617507.4497394691 4400708.568446752, 617506.2410491433 4400703.554165435, 617506.0146036086 4400701.55238793, 617507.7825191146 4400698.026901073, 617509.5147521186 4400696.832230893, 617511.4972198729 4400696.08546123, 617515.7827737152 4400696.040056726, 617524.1985270818 4400700.498584433, 617528.0098067622 4400703.443391449)"
Scott Drive,residential,False,58.016000000000005,,40.2,,5.2,"LINESTRING (617528.0098067622 4400703.443391449, 617524.1985270818 4400700.498584433, 617515.7827737152 4400696.040056726, 617511.4972198729 4400696.08546123, 617509.5147521186 4400696.832230893, 617507.7825191146 4400698.026901073, 617506.0146036086 4400701.55238793, 617506.2410491433 4400703.554165435, 617507.4497394691 4400708.568446752, 617510.4042519146 4400711.50012836, 617513.2315902014 4400711.54341507, 617516.8453149498 4400710.599587456, 617523.092228255 4400705.588439953, 617528.0098067622 4400703.443391449)"
Scott Drive,residential,False,134.65200000000002,,40.2,,12.1,"LINESTRING (617528.0098067622 4400703.443391449, 617535.1142003186 4400703.996247235, 617578.7731051439 4400701.445420763, 617588.6276659651 4400701.485369123, 617622.6652671992 4400700.452658487, 617662.8495146752 4400700.957547484)"
Marvin Drive,residential,False,45.999,,40.2,,4.1,"LINESTRING (617711.0901347597 4400561.704316362, 617665.0018332036 4400560.553608504)"
Wendy Way,residential,False,92.133,,40.2,,8.3,"LINESTRING (617665.1591550452 4400432.886108287, 617576.4208014344 4400407.435636964)"
Foster Road,residential,False,129.708,,40.2,,11.6,"LINESTRING (617665.1591550452 4400432.886108287, 617665.3894496161 4400423.453167698, 617665.5367135368 4400391.482443035, 617665.1881300298 4400369.495675638, 617671.321777507 4400303.689834096)"
Foster Road,residential,False,127.899,,40.2,,11.5,"LINESTRING (617665.1591550452 4400432.886108287, 617664.8329723751 4400442.983682996, 617665.2650416981 4400476.295498457, 617665.4841697394 4400489.95398687, 617665.0018332036 4400560.553608504)"
Wendy Way,residential,False,92.133,,40.2,,8.3,"LINESTRING (617576.4208014344 4400407.435636964, 617665.1591550452 4400432.886108287)"
Wills Drive,residential,False,98.714,,40.2,,8.8,"LINESTRING (617364.9504975827 4399754.638546132, 617435.9376676022 4399686.005294704)"
Never Never Lane,residential,False,203.371,,40.2,,18.2,"LINESTRING (617371.7604148271 4399617.525623575, 617221.8972948021 4399755.117538244)"
Foster Road,residential,False,44.846,,40.2,,4.0,"LINESTRING (617371.7604148271 4399617.525623575, 617340.8099317377 4399585.057469416)"
Foster Road,residential,False,93.943,,40.2,,8.4,"LINESTRING (617371.7604148271 4399617.525623575, 617402.2274721533 4399648.521097339, 617431.1586802669 4399679.049144269, 617435.9376676022 4399686.005294704)"
Never Never Lane,residential,False,203.371,,40.2,,18.2,"LINESTRING (617221.8972948021 4399755.117538244, 617371.7604148271 4399617.525623575)"
Lavender Lane,residential,False,269.187,,40.2,,24.1,"LINESTRING (617538.2000765742 4399405.808762233, 617533.1614164356 4399405.731636569, 617523.6493578 4399408.405879429, 617508.1403765468 4399420.41370545, 617436.3603953063 4399491.931794288, 617340.8099317377 4399585.057469416)"
Tigertail Lane,residential,False,295.846,,40.2,,26.5,"LINESTRING (617031.8678884328 4399566.109992614, 617098.5230899858 4399628.562960949, 617244.2693561811 4399484.977493773)"
Stacy Lane,residential,False,149.703,,40.2,,13.4,"LINESTRING (617020.955399356 4399468.926099774, 617132.0850153832 4399368.529448515)"
Foster Road,residential,False,34.14,,40.2,,3.1,"LINESTRING (616869.0013855988 4399042.45045795, 616868.9113103881 4399076.531191199)"
Apple Lane,residential,False,305.549,,40.2,,27.4,"LINESTRING (616869.0013855988 4399042.45045795, 616643.5652184429 4399008.937561629, 616595.9042407701 4398947.043729432)"
Apple Lane,residential,False,348.843,,40.2,,31.2,"LINESTRING (616869.0013855988 4399042.45045795, 616886.9940387234 4399042.946328305, 616888.9717901337 4399042.532364503, 616936.9493807311 4399044.039888925, 616948.5216386268 4399043.994075844, 617000.7772276542 4399046.011215311, 617032.7416054779 4399046.498271445, 617178.0454218315 4399051.045363671, 617215.4102975682 4399051.504569267, 617218.4028590902 4399051.994313624)"
Foster Road,residential,False,99.78799999999998,,40.2,,8.9,"LINESTRING (616869.0013855988 4399042.45045795, 616868.5354017236 4399028.011205803, 616868.7233346372 4399010.029373653, 616867.9146515901 4398973.04853512, 616868.2853494969 4398959.954216524, 616868.2026734183 4398942.856401125)"
Conklin Lane,residential,False,351.62100000000004,,40.2,,31.5,"LINESTRING (617220.8729018334 4399092.331120708, 617217.8803562741 4399091.841375011, 617180.1830584458 4399090.710976849, 617033.8048630501 4399083.594057926, 617001.6793957478 4399082.438437081, 616949.0091020856 4399079.526833291, 616937.3545828463 4399079.349357701, 616889.0479481798 4399076.948680965, 616886.9845105222 4399077.361340233, 616868.9113103881 4399076.531191199)"
Apple Lane,residential,False,305.549,,40.2,,27.4,"LINESTRING (616595.9042407701 4398947.043729432, 616643.5652184429 4399008.937561629, 616869.0013855988 4399042.45045795)"
Apple Lane,residential,False,348.8430000000001,,40.2,,31.2,"LINESTRING (617218.4028590902 4399051.994313624, 617215.4102975682 4399051.504569267, 617178.0454218315 4399051.045363671, 617032.7416054779 4399046.498271445, 617000.7772276542 4399046.011215311, 616948.5216386268 4399043.994075844, 616936.9493807311 4399044.039888925, 616888.9717901337 4399042.532364503, 616886.9940387234 4399042.946328305, 616869.0013855988 4399042.45045795)"
Eldridge Drive,residential,False,279.296,,40.2,,25.0,"LINESTRING (617148.1213394123 4398944.900866058, 617131.2357342419 4398944.865343845, 616868.2026734183 4398942.856401125)"
Moon Valley Lane,residential,False,319.75800000000004,,40.2,,28.6,"LINESTRING (616614.1933220073 4398899.806372886, 616608.4559986892 4398876.849867814, 616618.0016863216 4398846.576301869, 616630.934641022 4398824.680419286, 616657.8979710486 4398815.875569203, 616697.3327941588 4398809.924697991, 616735.6212173497 4398811.727757481, 616868.2056194695 4398818.739895207)"
Nathan Lane,residential,False,274.25,,40.2,,24.6,"LINESTRING (617143.3993635321 4398799.28589316, 616868.545097808 4398796.430728536)"
Wirths Way,residential,False,287.028,,40.2,,25.7,"LINESTRING (617153.5578503568 4398481.711041658, 617101.8679711161 4398464.82540099, 616991.7104710356 4398448.2705393, 616908.6859135504 4398440.012374809, 616870.4243515695 4398436.321649584)"
Lands End,residential,False,87.243,,40.2,,7.8,"LINESTRING (620390.6032333225 4400984.868378149, 620477.975870772 4400988.31549216)"
Falcons View Court,residential,False,92.226,,40.2,,8.3,"LINESTRING (622567.4581611978 4399177.025907523, 622568.4147655745 4399160.055149439, 622570.8419390675 4399110.023970988, 622570.726351667 4399085.042678335)"
Country Club Drive,residential,False,145.445,,40.2,,13.0,"LINESTRING (622567.4581611978 4399177.025907523, 622626.400596449 4399178.966077643, 622660.3985921191 4399180.952305513, 622673.6352656103 4399184.050260471, 622680.1108706445 4399186.485125218, 622686.2259585346 4399190.024434359, 622696.1978966997 4399198.954323945, 622702.0759589239 4399206.597594207, 622702.9027600361 4399208.498142893)"
Country Club Drive,residential,False,191.794,,40.2,,17.2,"LINESTRING (622567.4581611978 4399177.025907523, 622507.3336855752 4399173.957136047, 622498.1607426321 4399174.0328459, 622482.1410245578 4399173.444261467, 622419.0922543814 4399170.9956601, 622407.5198430284 4399171.033227713, 622375.4000049273 4399169.522130931)"
Falcons View Court,residential,False,45.669,,40.2,,4.1,"LINESTRING (622570.726351667 4399085.042678335, 622568.5110862171 4399073.461266064, 622566.7125639548 4399067.992592933, 622560.1887525321 4399052.456729067, 622555.0331977546 4399042.493694679)"
Falcons View Court,residential,False,92.226,,40.2,,8.3,"LINESTRING (622570.726351667 4399085.042678335, 622570.8419390675 4399110.023970988, 622568.4147655745 4399160.055149439, 622567.4581611978 4399177.025907523)"
Feather Rock Court,residential,False,98.925,,40.2,,8.9,"LINESTRING (622570.726351667 4399085.042678335, 622573.4704065492 4399084.975456114, 622578.1139542484 4399084.050395554, 622584.0376337721 4399083.478830981, 622599.6857598213 4399080.509055417, 622615.7085836036 4399075.546937657, 622619.1453034667 4399075.046711909, 622636.4784148777 4399068.551280746, 622662.2452830416 4399059.970194932, 622665.7836660754 4399058.472435144)"
Falcons View Court,residential,False,45.669000000000004,,40.2,,4.1,"LINESTRING (622555.0331977546 4399042.493694679, 622560.1887525321 4399052.456729067, 622566.7125639548 4399067.992592933, 622568.5110862171 4399073.461266064, 622570.726351667 4399085.042678335)"
Feather Rock Court,residential,False,98.92500000000001,,40.2,,8.9,"LINESTRING (622665.7836660754 4399058.472435144, 622662.2452830416 4399059.970194932, 622636.4784148777 4399068.551280746, 622619.1453034667 4399075.046711909, 622615.7085836036 4399075.546937657, 622599.6857598213 4399080.509055417, 622584.0376337721 4399083.478830981, 622578.1139542484 4399084.050395554, 622573.4704065492 4399084.975456114, 622570.726351667 4399085.042678335)"
Subke Lane,residential,False,170.061,,40.2,,15.2,"LINESTRING (622034.913107224 4404907.834547101, 622028.3579146636 4405077.480585121)"
Zenith Lane,residential,False,148.787,,40.2,,13.3,"LINESTRING (621956.1777168092 4405075.998716343, 621956.5294360562 4404978.52831312, 621957.5986676989 4404927.475901062)"
Dean Road,residential,False,164.26200000000003,,40.2,,14.7,"LINESTRING (621956.1777168092 4405075.998716343, 621949.5913246952 4405075.449840336, 621867.8329930987 4405073.039276532, 621861.075336444 4405072.487753838, 621859.0114099657 4405073.010042663, 621852.5874476361 4405073.018934942, 621850.6250316026 4405072.543655722, 621846.591632033 4405073.034638751, 621801.7342256355 4405071.544537796, 621791.7994625352 4405071.497691892)"
Dean Road,residential,False,72.052,,40.2,,6.5,"LINESTRING (621956.1777168092 4405075.998716343, 622023.6553712392 4405076.961637376, 622028.3579146636 4405077.480585121)"
Floral Lane,residential,False,168.067,,40.2,,15.1,"LINESTRING (618638.3237130422 4400599.70424291, 618634.2486470703 4400767.433674512)"
Merrill Road,residential,False,70.339,,40.2,,6.3,"LINESTRING (621941.9498136074 4404468.712549035, 622012.3932466776 4404471.498664547)"
Merrill Road,residential,False,97.427,,40.2,,8.7,"LINESTRING (621941.9498136074 4404468.712549035, 621844.3286510289 4404466.372147531)"
Leone Way,residential,False,198.784,,40.2,,17.8,"LINESTRING (621941.9498136074 4404468.712549035, 621932.1073974625 4404666.916154807)"
Sylmar Lane,residential,False,86.75,,40.2,,7.8,"LINESTRING (621842.4386950631 4404552.949079055, 621842.7749836636 4404547.958508153, 621844.3286510289 4404466.372147531)"
Leone Way,residential,False,198.784,,40.2,,17.8,"LINESTRING (621932.1073974625 4404666.916154807, 621941.9498136074 4404468.712549035)"
Ewald Court,residential,False,150.606,,40.2,,13.5,"LINESTRING (619144.8273382065 4400294.045556253, 619295.7587541172 4400296.223073815)"
Linry Lane,residential,False,106.191,,40.2,,9.5,"LINESTRING (621793.6549731797 4404965.50268624, 621791.7994625352 4405071.497691892)"
Tipton Lane,residential,False,166.634,,40.2,,14.9,"LINESTRING (617468.7327488123 4401681.486817597, 617433.0896171731 4401518.96686248)"
Honey Run Road,tertiary,False,305.32,,53.7,,20.5,"LINESTRING (617377.5479677852 4401520.004363061, 617349.3005387714 4401512.4672188, 617318.9486898396 4401502.455625421, 617287.224378809 4401492.534194732, 617267.6004263895 4401487.016463159, 617257.3490749391 4401484.972514901, 617228.9309649875 4401482.984077772, 617190.6109234527 4401478.513156011, 617183.015261048 4401476.509866197, 617175.3424007772 4401473.950319101, 617168.5397769763 4401470.515929724, 617155.761447322 4401459.996226499, 617124.4595617952 4401427.989511047, 617118.031736093 4401422.45156305, 617104.2878984081 4401407.809580594)"
Honey Run Road,tertiary,False,55.92699999999999,,53.7,,3.7,"LINESTRING (617377.5479677852 4401520.004363061, 617396.1039321441 4401522.508574202, 617415.2129544436 4401522.467893798, 617433.0896171731 4401518.96686248)"
Barbara Way,residential,False,383.414,,40.2,,34.3,"LINESTRING (617377.5479677852 4401520.004363061, 617364.309049672 4401497.043311419, 617283.9010987345 4401373.583895287, 617272.2794371707 4401352.979107528, 617272.1167293072 4401344.561512969, 617431.0014072105 4401265.138140866)"
Friendly Way,residential,False,158.22,,40.2,,14.2,"LINESTRING (617104.2878984081 4401407.809580594, 617241.2357201085 4401328.191985472)"
Honey Run Road,tertiary,False,49.911,,53.7,,3.3,"LINESTRING (617104.2878984081 4401407.809580594, 617101.6745013071 4401404.99427026, 617093.2735670558 4401393.986393886, 617082.1505136015 4401376.053931036, 617075.7767999585 4401366.964298288)"
Honey Run Road,tertiary,False,305.32,,53.7,,20.5,"LINESTRING (617104.2878984081 4401407.809580594, 617118.031736093 4401422.45156305, 617124.4595617952 4401427.989511047, 617155.761447322 4401459.996226499, 617168.5397769763 4401470.515929724, 617175.3424007772 4401473.950319101, 617183.015261048 4401476.509866197, 617190.6109234527 4401478.513156011, 617228.9309649875 4401482.984077772, 617257.3490749391 4401484.972514901, 617267.6004263895 4401487.016463159, 617287.224378809 4401492.534194732, 617318.9486898396 4401502.455625421, 617349.3005387714 4401512.4672188, 617377.5479677852 4401520.004363061)"
Friendly Way,residential,False,158.22,,40.2,,14.2,"LINESTRING (617241.2357201085 4401328.191985472, 617104.2878984081 4401407.809580594)"
Summer Lane,residential,False,111.796,,40.2,,10.0,"LINESTRING (620765.4137021539 4401281.482754353, 620877.3284859189 4401276.028492814)"
Beverly Lane,residential,False,175.466,,40.2,,15.7,"LINESTRING (621910.8395818826 4405993.084498193, 621913.62608689 4405817.938267802)"
Drendel Circle,residential,False,404.22099999999995,,40.2,,36.2,"LINESTRING (622599.1815283347 4400362.780820481, 622601.8429914686 4400362.49026693, 622607.3443736972 4400361.467932792, 622613.3758059079 4400359.454888689, 622619.1643783485 4400356.549809689, 622624.4495000304 4400352.970572507, 622629.3203999454 4400348.496561446, 622633.7717595679 4400343.46075083, 622640.2038910764 4400332.461505719, 622642.1846600447 4400326.498069232, 622643.4888374734 4400319.968723458, 622647.1597279053 4400294.048685025, 622651.7896757674 4400272.47375261, 622655.1355172336 4400261.536228136, 622660.4000972576 4400248.519982407, 622674.7779787803 4400222.993082464, 622686.7218656521 4400204.976669838, 622694.0269849965 4400192.992236146, 622704.4676740995 4400172.509383111, 622720.2907854408 4400137.013856489, 622734.3742289272 4400108.484808921, 622743.0228390661 4400087.529272257, 622745.7140680975 4400080.02293767, 622748.21213249 4400068.516793819, 622748.8309484206 4400061.976505379, 622747.497519346 4400006.001086428)"
Drendel Circle,residential,False,382.06300000000005,,40.2,,34.2,"LINESTRING (622599.1815283347 4400362.780820481, 622596.521838042 4400362.960383246, 622586.8362161949 4400363.027744358, 622582.6448832105 4400362.516732744, 622573.787113163 4400359.044690168, 622569.3865805479 4400355.5328056, 622566.0390406175 4400350.483456421, 622563.9838189051 4400345.010662321, 622563.1529564456 4400338.00313725, 622563.6970847414 4400320.026586856, 622574.0273650674 4400182.970833246, 622577.6553586945 4400127.51877927, 622581.2651256691 4400083.945573844, 622582.3552940517 4400063.979389476, 622583.5997324858 4400050.454825938, 622586.24927603 4400007.976493139)"
Jensen Court,residential,False,114.945,,40.2,,10.3,"LINESTRING (622599.1815283347 4400362.780820481, 622628.5491118156 4400396.777954368, 622663.5838162126 4400430.088628684, 622680.1574058686 4400444.119975946)"
Jensen Court,residential,False,114.945,,40.2,,10.3,"LINESTRING (622680.1574058686 4400444.119975946, 622663.5838162126 4400430.088628684, 622628.5491118156 4400396.777954368, 622599.1815283347 4400362.780820481)"
Melene Court,residential,False,89.377,,40.2,,8.0,"LINESTRING (620575.7525173237 4403678.703712973, 620578.4740988805 4403589.520152588)"
Silver Cloud Road,residential,False,58.007,,40.2,,5.2,"LINESTRING (622515.5370340429 4400137.074084967, 622458.1789967356 4400127.610397376)"
Cherokee Drive,residential,False,131.102,,40.2,,11.7,"LINESTRING (620624.0995026291 4401483.64638866, 620616.5614763475 4401614.308424715)"
Another Lane,residential,False,171.151,,40.2,,15.3,"LINESTRING (616252.2994829355 4401873.426292209, 616119.3307504372 4401981.352634062)"
South Libby Road,residential,False,13.79,,40.2,,1.2,"LINESTRING (620484.1782779801 4400292.87955555, 620483.7223565015 4400306.638733635)"
South Libby Road,residential,False,45.596,,40.2,,4.1,"LINESTRING (620484.1782779801 4400292.87955555, 620485.6636506745 4400247.385153919)"
Roy Lane,residential,False,223.92199999999997,,40.2,,20.1,"LINESTRING (620484.1782779801 4400292.87955555, 620658.7134130535 4400301.060817667, 620670.6843168719 4400297.363322044, 620675.2793812274 4400288.554041154, 620676.352747808 4400280.244495163, 620678.1499631514 4400269.503912099, 620679.2146102595 4400261.749324086)"
Mainord Lane,residential,False,63.499,,40.2,,5.7,"LINESTRING (620337.144292946 4403159.193152932, 620337.0920360259 4403222.584333117)"
Duncombe Drive,residential,False,183.82600000000002,,40.2,,16.5,"LINESTRING (617991.5483068571 4403000.573533725, 617992.9183589796 4403100.299835558, 617995.2709593866 4403184.043580734)"
Justa Road,residential,False,188.87300000000002,,40.2,,16.9,"LINESTRING (620661.9846860894 4405299.870560803, 620710.7337316793 4405364.141553249, 620773.007835073 4405385.328252696, 620815.5252350167 4405388.440812782)"
Warren Road,residential,False,52.378,,40.2,,4.7,"LINESTRING (620815.9945067731 4405250.006374287, 620868.4786447305 4405251.166935346)"
Moore Road,residential,False,138.671,,40.2,,12.4,"LINESTRING (620815.9945067731 4405250.006374287, 620815.5728002955 4405369.124095258, 620815.5252350167 4405388.440812782)"
Moore Road,residential,False,402.7710000000001,,40.2,,36.1,"LINESTRING (620815.9945067731 4405250.006374287, 620816.6949539116 4405172.969606807, 620819.0085221577 4405085.966486911, 620820.1422249159 4405014.043481562, 620821.062088009 4404977.421427032, 620821.885822752 4404941.463978354, 620821.5294951251 4404931.466575235, 620822.7594794324 4404847.999041324)"
"['Roe Road', 'Casa Grande Road']",residential,False,244.14600000000004,,40.2,,21.9,"LINESTRING (618416.6374602099 4399989.71368244, 618415.2533904811 4399941.643905954, 618411.1684940305 4399936.429684353, 618335.8589690351 4399937.511081195, 618324.6324235214 4399937.449065697, 618308.3316045688 4399938.530063579, 618291.7908356712 4399938.497223222, 618244.9087701098 4399938.552137361, 618228.2977033847 4399937.51919332, 618221.4707720898 4399937.269741746)"
Thoreau Lane,residential,False,135.397,,40.2,,12.1,"LINESTRING (621172.6069296171 4401722.209426182, 621213.3949596875 4401678.778924835, 621265.3383314465 4401623.534806584)"
Locust Vale Road,residential,False,160.632,,40.2,,14.4,"LINESTRING (621070.599949013 4401621.458891179, 621072.6970638145 4401781.803997329)"
Locust Vale Road,residential,False,161.42,,40.2,,14.5,"LINESTRING (621070.599949013 4401621.458891179, 621070.3795982247 4401488.787261812, 621069.0288382955 4401460.34499437)"
Stark Lane,residential,False,57.134,,40.2,,5.1,"LINESTRING (622453.0579395232 4403679.964550179, 622395.8458219564 4403677.519071779)"
Center Pine Drive,residential,False,281.442,,40.2,,25.2,"LINESTRING (622453.0579395232 4403679.964550179, 622443.7830914416 4403912.615440179, 622423.9275832043 4403938.277209396, 622409.024671008 4403943.479286516)"
Mountain View Drive,residential,False,489.056,,40.2,,43.8,"LINESTRING (622453.0579395232 4403679.964550179, 622464.9162862507 4403281.24614586, 622375.241287823 4403279.81471171)"
Mountain View Drive,residential,False,489.056,,40.2,,43.8,"LINESTRING (622375.241287823 4403279.81471171, 622464.9162862507 4403281.24614586, 622453.0579395232 4403679.964550179)"
Twin Oaks Drive,residential,False,150.79399999999998,,40.2,,13.5,"LINESTRING (621102.776215648 4404315.525374098, 621102.9543711434 4404282.555280598, 621104.7094693385 4404203.980927633, 621104.4684455517 4404165.00914576)"
Brook Way,residential,False,456.02699999999993,,40.2,,40.8,"LINESTRING (621028.1087892501 4404406.048698725, 621064.4990625522 4404406.956326454, 621095.4296333534 4404406.445647716, 621113.4010362219 4404407.50667483, 621131.2099311159 4404408.010076943, 621144.9135327159 4404408.115588041, 621149.0275950234 4404407.958559373, 621153.0454969777 4404408.466132917, 621172.5671215429 4404408.99669765, 621178.3293314609 4404407.533495287, 621182.1464643142 4404404.485272176, 621182.6062271162 4404402.494180371, 621183.0823362541 4404361.535344322, 621191.27473692 4404260.52567568, 621192.8389376083 4404232.018279104, 621190.9439268094 4404211.005558351, 621188.462811308 4404199.975367681, 621185.9009871519 4404194.050818807, 621179.7668798898 4404186.515530159, 621171.2871754655 4404181.052554552, 621166.0982721573 4404178.750151659, 621154.4463923798 4404173.45910441, 621146.8543202935 4404171.451800199, 621128.7496633918 4404167.946173624, 621104.4684455517 4404165.00914576)"
Newland,residential,False,138.505,,40.2,,12.4,"LINESTRING (619917.3172004508 4401385.641159369, 619925.741004572 4401471.701288168, 619873.7399013322 4401470.888776869)"
Grey Squirrell Trail,residential,False,109.957,,40.2,,9.8,"LINESTRING (621182.7155071239 4400560.995520938, 621227.0116806887 4400574.18464165, 621252.2537078769 4400582.665542622, 621285.7250618152 4400599.147825931)"
Bever Lane,residential,False,134.048,,40.2,,12.0,"LINESTRING (621957.4910778017 4401637.168997884, 622091.7933252762 4401640.859029062)"
Fickett Lane,residential,False,781.7,,40.2,,70.0,"LINESTRING (621798.0574902173 4402039.859032651, 621831.4626015711 4402040.611454326, 621909.9472029848 4402094.70363781, 621909.3095207299 4402091.695966695, 621866.3568491942 4402017.740435064, 621855.0905789757 4401982.590224818, 621925.7706175098 4401918.544411706, 621942.9476297098 4401916.041894648, 621960.5998279753 4401915.989407574, 621972.8445715554 4401916.517115239, 621983.7275039145 4401916.468091646, 622042.9040854548 4401918.519348001, 622059.1679970445 4401919.555205142, 622066.0229292238 4401919.553239921, 622073.4951729468 4401918.450902439, 622079.2753189476 4401915.989408752, 622084.2465062261 4401910.517507136, 622086.631863092 4401906.003642379, 622087.876180892 4401887.039021187, 622088.9738617219 4401844.979907538, 622090.0263306918 4401724.984049464, 622091.7933252762 4401640.859029062)"
Roy Lane,residential,False,223.922,,40.2,,20.1,"LINESTRING (620679.2146102595 4400261.749324086, 620678.1499631514 4400269.503912099, 620676.352747808 4400280.244495163, 620675.2793812274 4400288.554041154, 620670.6843168719 4400297.363322044, 620658.7134130535 4400301.060817667, 620484.1782779801 4400292.87955555)"
Marty Court,residential,False,51.41,,40.2,,4.6,"LINESTRING (618007.7987144827 4402750.089546373, 618006.3497674963 4402801.390835757)"
Marlow Lane,residential,False,93.399,,40.2,,8.4,"LINESTRING (618003.8277719254 4402894.59599026, 618006.3497674963 4402801.390835757)"
Rocky Ridge Court,residential,False,42.578,,40.2,,3.8,"LINESTRING (619108.318446954 4401448.134552983, 619150.9192301867 4401445.642986552)"
South Stoneridge Circle,residential,False,367.624,,40.2,,32.9,"LINESTRING (619108.318446954 4401448.134552983, 619094.5058561146 4401435.397310963, 619076.0129042318 4401427.183623241, 619054.415798819 4401429.601776195, 619029.300748959 4401441.712821051, 619003.6483530811 4401448.142581265, 618969.7751247168 4401445.385883513, 618947.6215532999 4401440.590626331, 618923.2055931219 4401430.276074965, 618911.9467799511 4401447.364924651, 618914.6486593785 4401489.771327304, 618940.0839110325 4401513.368331932, 618946.7331557686 4401542.680286506, 618949.8823535854 4401584.405337807)"
