y,x,street_count,lon,lat,highway,geometry
4405626.014668128,621615.1243544421,3,-121.579592,39.791905,,POINT (621615.1243544421 4405626.014668128)
4405615.251098646,621534.9861102378,3,-121.5805297,39.7918195,,POINT (621534.9861102378 4405615.251098646)
4405668.9063019985,621966.7841497186,1,-121.575478,39.792241,,POINT (621966.7841497186 4405668.906301999)
4405959.074604563,621608.0402638728,3,-121.579613,39.794906,,POINT (621608.0402638728 4405959.074604563)
4405913.472555942,621805.4824371496,1,-121.577316,39.794467,,POINT (621805.4824371496 4405913.472555942)
4405959.117442845,621498.7618343573,1,-121.580889,39.794922,,POINT (621498.7618343573 4405959.117442845)
4405996.14882477,621607.6231684148,3,-121.579611,39.79524,,POINT (621607.6231684148 4405996.14882477)
4405988.59288666,621788.9586547232,1,-121.577495,39.795146,,POINT (621788.9586547232 4405988.59288666)
4406089.513255094,621605.2850385623,3,-121.579621,39.7960813,,POINT (621605.2850385623 4406089.513255094)
4406105.0771271,621605.209310675,3,-121.579619,39.7962215,,POINT (621605.209310675 4406105.0771271)
4406085.875305186,621504.0312989366,1,-121.580804,39.796063,,POINT (621504.0312989366 4406085.875305186)
4406147.964424706,621705.2056638015,1,-121.5784434,39.7965935,,POINT (621705.2056638015 4406147.964424706)
4406309.543542618,621690.5129270318,1,-121.578585,39.798051,,POINT (621690.5129270318 4406309.543542618)
4406499.034622846,621444.3002686824,1,-121.581425,39.799793,,POINT (621444.3002686824 4406499.034622846)
4402093.3032504935,620733.187174003,1,-121.590539,39.76021,,POINT (620733.187174003 4402093.303250493)
4402231.528495781,620733.5824097139,3,-121.590509,39.761455,,POINT (620733.5824097139 4402231.528495781)
4402218.94664315,620865.2168348022,3,-121.588975,39.761323,,POINT (620865.2168348022 4402218.94664315)
4402622.582682737,620665.825844108,1,-121.591228,39.764987,,POINT (620665.825844108 4402622.582682737)
4398727.326807194,615906.1810682132,1,-121.6474683,39.7305609,,POINT (615906.1810682132 4398727.326807194)
4399247.537630701,615529.0215227184,3,-121.651777,39.735298,,POINT (615529.0215227184 4399247.537630701)
4399248.436078784,615926.0186815184,1,-121.6471451,39.7352522,,POINT (615926.0186815184 4399248.436078784)
4399411.085287027,615641.0528709855,1,-121.6504412,39.736756,,POINT (615641.0528709855 4399411.085287027)
4399683.762039625,615708.7861515364,1,-121.649603,39.739203,,POINT (615708.7861515364 4399683.762039625)
4399688.23424983,615780.104429463,1,-121.6487701,39.7392336,turning_circle,POINT (615780.104429463 4399688.23424983)
4399603.098226221,616157.322673051,1,-121.6443839,39.7384154,turning_circle,POINT (616157.322673051 4399603.098226221)
4399874.844346476,616166.1444848648,3,-121.644233,39.740862,,POINT (616166.1444848648 4399874.844346476)
4399865.974111728,615915.675615493,1,-121.647157,39.7408162,,POINT (615915.675615493 4399865.974111728)
4399992.919247817,616280.401471457,3,-121.642879,39.74191,,POINT (616280.401471457 4399992.919247817)
4400092.7785478635,616174.0740211074,1,-121.644102,39.742824,,POINT (616174.0740211074 4400092.778547863)
4400071.491255766,616359.1727051673,3,-121.641946,39.742607,,POINT (616359.1727051673 4400071.491255766)
4400060.515011383,616565.0278171768,1,-121.639546,39.74248,turning_circle,POINT (616565.0278171768 4400060.515011383)
4400183.03421418,616467.0952275711,3,-121.640667,39.743597,,POINT (616467.0952275711 4400183.03421418)
4400241.77022749,616398.8340818544,1,-121.6414531,39.7441354,,POINT (616398.8340818544 4400241.77022749)
4400208.0570188435,616491.2177997261,3,-121.6403811,39.7438191,,POINT (616491.2177997261 4400208.057018843)
4400177.336133899,616529.0844921443,1,-121.6399447,39.7435372,,POINT (616529.0844921443 4400177.336133899)
4400243.324190719,616524.6804676141,3,-121.6399844,39.7441322,,POINT (616524.6804676141 4400243.324190719)
4400236.381487547,616602.6373153216,1,-121.639076,39.744059,,POINT (616602.6373153216 4400236.381487547)
4399652.3289469965,617208.2104799326,1,-121.632114,39.738715,,POINT (617208.2104799326 4399652.328946996)
4399585.057469416,617340.8099317377,3,-121.6305789,39.7380908,,POINT (617340.8099317377 4399585.057469416)
4400648.439939223,616397.6808671532,1,-121.6413946,39.7477987,,POINT (616397.6808671532 4400648.439939223)
4400604.947961534,616293.2324145763,1,-121.6426211,39.7474212,,POINT (616293.2324145763 4400604.947961534)
4406108.770127237,621756.6637092835,1,-121.5778498,39.7962331,,POINT (621756.6637092835 4406108.770127237)
4401208.814776069,620549.6674213071,1,-121.592843,39.752269,,POINT (620549.6674213071 4401208.814776069)
4401351.860905612,618850.632580219,1,-121.6126442,39.7537962,,POINT (618850.632580219 4401351.860905612)
4401337.016446943,619739.6675409579,1,-121.602272,39.753538,,POINT (619739.6675409579 4401337.016446943)
4403232.52687613,620863.4682881283,3,-121.588809,39.770453,,POINT (620863.4682881283 4403232.52687613)
4403025.111060905,620699.3316239095,1,-121.590763,39.768608,,POINT (620699.3316239095 4403025.111060905)
4403333.68762558,620505.0599842994,1,-121.592974,39.771415,,POINT (620505.0599842994 4403333.68762558)
4403365.22341897,619385.3523902333,1,-121.6060384,39.7718568,,POINT (619385.3523902333 4403365.22341897)
4403201.952124875,619379.1899354053,3,-121.60614,39.770387,,POINT (619379.1899354053 4403201.952124875)
4404918.99013796,619850.0071526129,3,-121.600331,39.785787,,POINT (619850.0071526129 4404918.99013796)
4405014.185930803,620037.8061699518,1,-121.598121,39.786618,,POINT (620037.8061699518 4405014.185930803)
4404947.2635573745,619840.5717107578,3,-121.600436,39.786043,,POINT (619840.5717107578 4404947.263557374)
4405043.348685196,619794.2744817322,3,-121.600959,39.786915,,POINT (619794.2744817322 4405043.348685196)
4405051.990581663,619942.2282227679,1,-121.59923,39.786972,,POINT (619942.2282227679 4405051.990581663)
4405201.0353055075,619874.8888077514,1,-121.599989,39.788324,,POINT (619874.8888077514 4405201.035305507)
4400963.389408949,616848.8634999287,1,-121.6360738,39.7505739,,POINT (616848.8634999287 4400963.389408949)
4401251.972719465,616891.5224250262,3,-121.6355247,39.7531675,,POINT (616891.5224250262 4401251.972719465)
4399528.092807893,617996.3013956111,1,-121.6229413,39.7374872,,POINT (617996.3013956111 4399528.092807893)
4400051.821650893,618239.033232612,1,-121.6200152,39.7421711,,POINT (618239.033232612 4400051.821650893)
4400069.402246838,618069.2217401682,3,-121.6219934,39.742353,,POINT (618069.2217401682 4400069.402246838)
4400655.97472067,617943.5994685049,1,-121.623354,39.747654,,POINT (617943.5994685049 4400655.97472067)
4400761.02821121,618299.0837968816,3,-121.619187,39.748551,,POINT (618299.0837968816 4400761.02821121)
4401342.890105602,618062.3502032193,3,-121.621845,39.753825,,POINT (618062.3502032193 4401342.890105602)
4401473.167080039,618070.8599041809,1,-121.6217223,39.7549973,,POINT (618070.8599041809 4401473.167080039)
4401345.274607948,618159.5719920542,3,-121.62071,39.753833,,POINT (618159.5719920542 4401345.274607948)
4403867.919291061,617435.8529645859,1,-121.628705,39.776656,,POINT (617435.8529645859 4403867.919291061)
4403683.274743915,617440.9423798143,1,-121.6286786,39.7749921,,POINT (617440.9423798143 4403683.274743915)
4403736.653996701,619564.5880300205,1,-121.6038786,39.7751773,,POINT (619564.5880300205 4403736.653996701)
4403738.507154652,619635.7120455111,3,-121.603048,39.775184,,POINT (619635.7120455111 4403738.507154652)
4399523.57930062,617573.2441767898,1,-121.627878,39.737505,turning_circle,POINT (617573.2441767898 4399523.57930062)
4399686.005294704,617435.9376676022,3,-121.629451,39.738987,,POINT (617435.9376676022 4399686.005294704)
4401098.117497865,617095.6457528075,1,-121.63317,39.7517536,,POINT (617095.6457528075 4401098.117497865)
4401180.514002586,617041.0370266358,1,-121.6337926,39.7525033,,POINT (617041.0370266358 4401180.514002586)
4401065.338667734,621945.5837033207,3,-121.57658,39.750778,,POINT (621945.5837033207 4401065.338667734)
4401424.877168969,621872.2599309973,1,-121.577369,39.754027,,POINT (621872.2599309973 4401424.877168969)
4398874.574830892,616867.7845591311,3,-121.636224,39.731756,,POINT (616867.7845591311 4398874.574830892)
4398875.283413176,617147.4689369483,1,-121.632961,39.731724,,POINT (617147.4689369483 4398875.283413176)
4398818.739895207,616868.2056194695,3,-121.636229,39.731253,,POINT (616868.2056194695 4398818.739895207)
4398942.856401125,616868.2026734183,3,-121.636207,39.732371,,POINT (616868.2026734183 4398942.856401125)
4400819.772053994,619734.8233416072,1,-121.6024227,39.7488796,,POINT (619734.8233416072 4400819.772053994)
4401196.981452384,619865.0789911379,3,-121.600834,39.752259,,POINT (619865.0789911379 4401196.981452384)
4400089.609006741,615285.5715233699,4,-121.6544698,39.7429161,,POINT (615285.5715233699 4400089.609006741)
4402720.652010078,620611.8491612546,1,-121.59184,39.765878,,POINT (620611.8491612546 4402720.652010078)
4402626.306465349,620457.7423878345,3,-121.593656,39.76505,,POINT (620457.7423878345 4402626.306465349)
4402769.462565202,617019.4133530458,3,-121.6337621,39.7668189,,POINT (617019.4133530458 4402769.462565202)
4402770.532343911,616914.1126106755,3,-121.634991,39.766843,,POINT (616914.1126106755 4402770.532343911)
4402684.443136845,616915.1506317728,1,-121.6349942,39.7660674,,POINT (616915.1506317728 4402684.443136845)
4402641.43622362,616849.6563923804,1,-121.6357663,39.765689,,POINT (616849.6563923804 4402641.43622362)
4403006.571547732,621437.8721640243,1,-121.582146,39.768336,,POINT (621437.8721640243 4403006.571547732)
4403957.73651225,621441.4855398738,1,-121.581928,39.776903,,POINT (621441.4855398738 4403957.73651225)
4404158.002187128,621293.2897727127,1,-121.583621,39.778728,,POINT (621293.2897727127 4404158.002187128)
4404047.960926566,621235.8381483037,3,-121.584312,39.777745,,POINT (621235.8381483037 4404047.960926566)
4404142.884783568,621193.819579729,1,-121.584785,39.778606,,POINT (621193.819579729 4404142.884783568)
4404044.478234867,621127.8734164205,3,-121.585573,39.777729,,POINT (621127.8734164205 4404044.478234867)
4404165.00914576,621104.4684455517,3,-121.585824,39.778818,,POINT (621104.4684455517 4404165.00914576)
4403843.783903255,621045.3797018309,3,-121.586573,39.775933,,POINT (621045.3797018309 4403843.783903255)
4404190.2284474885,620534.9439418114,1,-121.592468,39.779126,,POINT (620534.9439418114 4404190.228447489)
4404164.4509845385,620491.2341568612,1,-121.592983,39.7789,,POINT (620491.2341568612 4404164.450984539)
4404139.318490144,620325.9617429922,1,-121.594917,39.778697,,POINT (620325.9617429922 4404139.318490144)
4403951.14796584,619837.2983399337,3,-121.600656,39.777071,,POINT (619837.2983399337 4403951.14796584)
4404142.604948219,619627.8652815365,1,-121.603066,39.778825,,POINT (619627.8652815365 4404142.604948219)
4404153.026994337,618317.712380464,1,-121.618359,39.779102,,POINT (618317.712380464 4404153.026994337)
4404154.6752476925,618201.4476446626,1,-121.619716,39.779133,,POINT (618201.4476446626 4404154.675247693)
4403860.845166911,618088.4488528437,1,-121.621088,39.776502,,POINT (618088.4488528437 4403860.845166911)
4403927.042882852,617811.882385305,1,-121.6243047,39.7771366,,POINT (617811.882385305 4403927.042882852)
4401488.53287936,618004.5232561677,1,-121.6224937,39.7551449,,POINT (618004.5232561677 4401488.53287936)
4400007.465239421,622665.4515700007,3,-121.568377,39.741146,,POINT (622665.4515700007 4400007.465239421)
4399866.967043303,622564.5021534784,3,-121.569581,39.739895,,POINT (622564.5021534784 4399866.967043303)
4400007.976493139,622586.24927603,3,-121.569301,39.741162,,POINT (622586.24927603 4400007.976493139)
4400006.001086428,622747.497519346,3,-121.56742,39.741121,,POINT (622747.497519346 4400006.001086428)
4399679.005381742,622598.9588442309,3,-121.569214,39.738197,,POINT (622598.9588442309 4399679.005381742)
4399900.995571564,622540.2175104101,1,-121.569858,39.740205,,POINT (622540.2175104101 4399900.995571564)
4398682.631007343,617064.8595872219,1,-121.633959,39.73,,POINT (617064.8595872219 4398682.631007343)
4398796.430728536,616868.545097808,3,-121.636229,39.731052,,POINT (616868.545097808 4398796.430728536)
4401395.746757506,620335.9308463879,1,-121.595303,39.753983,,POINT (620335.9308463879 4401395.746757506)
4401336.165737659,619983.7300154244,1,-121.599424,39.753496,,POINT (619983.7300154244 4401336.165737659)
4401198.767602189,619929.6636053056,3,-121.60008,39.752266,,POINT (619929.6636053056 4401198.767602189)
4401300.9895089865,619927.9804328894,1,-121.600081,39.753187,,POINT (619927.9804328894 4401300.989508986)
4401197.462963463,619874.5833917273,3,-121.600723,39.752262,,POINT (619874.5833917273 4401197.462963463)
4401470.888776869,619873.7399013322,3,-121.600683,39.754725,,POINT (619873.7399013322 4401470.888776869)
4401228.53145903,619517.6171527765,3,-121.604883,39.752592,,POINT (619517.6171527765 4401228.53145903)
4401362.044232416,619536.2750209125,1,-121.604641,39.753792,,POINT (619536.2750209125 4401362.044232416)
4400623.255489535,622085.1011046431,1,-121.575034,39.746776,,POINT (622085.1011046431 4400623.255489535)
4400961.64572378,621672.7444785442,1,-121.579783,39.749883,,POINT (621672.7444785442 4400961.64572378)
4400526.45552598,621680.1576055128,3,-121.579777,39.745962,,POINT (621680.1576055128 4400526.45552598)
4400717.02498662,621284.1195548214,3,-121.584363,39.747735,,POINT (621284.1195548214 4400717.02498662)
4400809.802644954,621141.3373201146,3,-121.586012,39.748591,,POINT (621141.3373201146 4400809.802644954)
4400803.024881199,620675.8469966329,3,-121.591445,39.748596,,POINT (620675.8469966329 4400803.024881199)
4400802.484735927,620577.9028498367,3,-121.592588,39.748605,,POINT (620577.9028498367 4400802.484735927)
4401334.355791236,620661.3228298842,1,-121.591517,39.753384,,POINT (620661.3228298842 4401334.355791236)
4400898.971300959,620479.6354562409,4,-121.593717,39.749488,,POINT (620479.6354562409 4400898.971300959)
4400800.466638903,620477.668116534,4,-121.593758,39.748601,,POINT (620477.668116534 4400800.466638903)
4400920.492908208,620478.6120471149,3,-121.593725,39.749682,,POINT (620478.6120471149 4400920.492908208)
4400800.495826003,620394.6265347897,4,-121.594727,39.748613,,POINT (620394.6265347897 4400800.495826003)
4403325.004538663,618235.3975920455,3,-121.619469,39.771655,,POINT (618235.3975920455 4403325.004538663)
4403453.976969738,618233.4091782649,3,-121.619469,39.772817,,POINT (618233.4091782649 4403453.976969738)
4403521.624116335,618207.0090625545,1,-121.619765,39.77343,,POINT (618207.0090625545 4403521.624116335)
4401776.755822928,618264.747586389,1,-121.619405,39.757705,,POINT (618264.747586389 4401776.755822928)
4402729.371278566,618385.1726710786,1,-121.617828,39.766269,,POINT (618385.1726710786 4402729.371278566)
4403079.76681756,621320.7121464846,3,-121.5835,39.769012,,POINT (621320.7121464846 4403079.76681756)
4403078.833555597,621261.6983108241,1,-121.584189,39.769012,,POINT (621261.6983108241 4403078.833555597)
4403005.9557738975,621321.794018041,1,-121.583501,39.768347,,POINT (621321.794018041 4403005.955773897)
4402714.218787589,617029.5004091487,1,-121.6336542,39.7663199,,POINT (617029.5004091487 4402714.218787589)
4399524.526788736,622024.3189512936,1,-121.575947,39.736888,,POINT (622024.3189512936 4399524.526788736)
4399921.037634786,621916.2814612208,3,-121.577134,39.740475,,POINT (621916.2814612208 4399921.037634786)
4399842.266379721,618192.2591124813,1,-121.6205986,39.74029,,POINT (618192.2591124813 4399842.266379721)
4400448.276837502,618233.2869266651,3,-121.620011,39.745743,,POINT (618233.2869266651 4400448.276837502)
4400448.579672177,618310.5840072955,3,-121.619109,39.745735,,POINT (618310.5840072955 4400448.579672177)
4400391.885350512,618233.6412993215,3,-121.620017,39.745235,,POINT (618233.6412993215 4400391.885350512)
4400498.922011799,618328.3192543013,3,-121.618893,39.746186,,POINT (618328.3192543013 4400498.922011799)
4400393.41040078,618311.0058110303,3,-121.619114,39.745238,,POINT (618311.0058110303 4400393.41040078)
4400457.24223012,621550.9872775994,1,-121.581297,39.745357,,POINT (621550.9872775994 4400457.24223012)
4400530.677481335,621698.5679274844,3,-121.5795614,39.7459974,,POINT (621698.5679274844 4400530.677481335)
4402214.81000204,620461.0337864751,4,-121.593693,39.761343,,POINT (620461.0337864751 4402214.81000204)
4402217.551320934,620607.249927734,1,-121.591986,39.761347,,POINT (620607.249927734 4402217.551320934)
4402328.590048343,620460.1040296006,3,-121.593683,39.762368,,POINT (620460.1040296006 4402328.590048343)
4402018.260313514,620451.0444952156,3,-121.5938456,39.759574,,POINT (620451.0444952156 4402018.260313514)
4402201.373530815,620213.1094941153,3,-121.596589,39.761257,,POINT (620213.1094941153 4402201.373530815)
4401616.812075652,620775.7319230194,3,-121.59013,39.755912,,POINT (620775.7319230194 4401616.812075652)
4401699.969265326,620797.1303418499,1,-121.589865,39.756658,,POINT (620797.1303418499 4401699.969265326)
4401615.816855968,620698.370563281,3,-121.591033,39.755914,,POINT (620698.370563281 4401615.816855968)
4401618.532707364,620870.9051685011,4,-121.589019,39.755914,,POINT (620870.9051685011 4401618.532707364)
4404368.552736427,622012.6011497242,3,-121.5751847,39.7805217,,POINT (622012.6011497242 4404368.552736427)
4404320.10861144,622012.9266992975,1,-121.5751899,39.7800853,,POINT (622012.9266992975 4404320.10861144)
4404360.447150798,621916.2267580344,1,-121.5763113,39.7804625,mini_roundabout,POINT (621916.2267580344 4404360.447150798)
4401493.926785277,620875.2672851515,3,-121.588991,39.754791,,POINT (620875.2672851515 4401493.926785277)
4401494.207265334,621005.769227179,1,-121.587468,39.754775,,POINT (621005.769227179 4401494.207265334)
4403057.985233114,617482.696293383,1,-121.628303,39.769354,,POINT (617482.696293383 4403057.985233114)
4402846.930312875,617490.7182423342,1,-121.6282471,39.7674518,,POINT (617490.7182423342 4402846.930312875)
4401387.521521051,622440.8214575122,1,-121.570741,39.753609,,POINT (622440.8214575122 4401387.521521051)
4399926.227174725,619406.0793548817,1,-121.606421,39.7408771,,POINT (619406.0793548817 4399926.227174725)
4399655.07161999,619303.6391270896,1,-121.6076654,39.738449,,POINT (619303.6391270896 4399655.07161999)
4403723.724932643,621091.6496854143,3,-121.586055,39.774845,,POINT (621091.6496854143 4403723.724932643)
4403550.672134742,621086.3296666285,1,-121.586149,39.773287,,POINT (621086.3296666285 4403550.672134742)
4403731.071439061,621205.2974454534,1,-121.584727,39.774895,,POINT (621205.2974454534 4403731.071439061)
4403022.447000166,619778.7331254337,1,-121.601509,39.768714,,POINT (619778.7331254337 4403022.447000166)
4403109.0200472735,619855.5136395489,1,-121.600597,39.769483,,POINT (619855.5136395489 4403109.020047273)
4405357.259067489,620915.0249075086,3,-121.587816,39.789584,,POINT (620915.0249075086 4405357.259067489)
4405360.598896396,620859.3015714562,1,-121.588466,39.789622,,POINT (620859.3015714562 4405360.598896396)
4405355.228249601,620983.3177998238,1,-121.587019,39.789556,,POINT (620983.3177998238 4405355.228249601)
4402010.552105561,620115.163629414,3,-121.597767,39.759552,,POINT (620115.163629414 4402010.552105561)
4402402.975020068,620113.3037506817,1,-121.597717,39.763087,,POINT (620113.3037506817 4402402.975020068)
4401924.838926311,620864.1092799227,3,-121.589042,39.758674,,POINT (620864.1092799227 4401924.838926311)
4402020.943581486,620635.9602949878,3,-121.591687,39.759572,,POINT (620635.9602949878 4402020.943581486)
4401819.189391989,620633.9056521652,1,-121.591748,39.757755,,POINT (620633.9056521652 4401819.189391989)
4401848.174800148,620436.6288990811,1,-121.594045,39.758044,,POINT (620436.6288990811 4401848.174800148)
4401892.143832929,620217.5263585595,1,-121.596594,39.758471,,POINT (620217.5263585595 4401892.143832929)
4402047.295516274,618924.7901549619,1,-121.611653,39.76005,,POINT (618924.7901549619 4402047.295516274)
4401750.5951094,618892.2869522758,1,-121.612086,39.757382,,POINT (618892.2869522758 4401750.5951094)
4401843.451363939,618522.0595370366,1,-121.61639,39.75827,,POINT (618522.0595370366 4401843.451363939)
4401972.489754664,618250.9516421289,3,-121.6195308,39.75947,,POINT (618250.9516421289 4401972.489754664)
4401960.45360193,617438.4142399406,1,-121.629016,39.759474,,POINT (617438.4142399406 4401960.45360193)
4400762.999442626,618419.7146888715,3,-121.617779,39.748552,,POINT (618419.7146888715 4400762.999442626)
4400843.522547147,618332.7420054788,1,-121.6187794,39.7492894,,POINT (618332.7420054788 4400843.522547147)
4399325.045955754,622715.3549792275,3,-121.567922,39.734992,,POINT (622715.3549792275 4399325.045955754)
4399503.472330331,622723.3891704545,3,-121.567795,39.736598,,POINT (622723.3891704545 4399503.472330331)
4399325.536463396,622572.2878901609,1,-121.569591,39.735017,,POINT (622572.2878901609 4399325.536463396)
4404466.372147531,621844.3286510289,3,-121.577131,39.7814269,,POINT (621844.3286510289 4404466.372147531)
4404602.486678831,621739.0352823358,3,-121.578335,39.782668,,POINT (621739.0352823358 4404602.486678831)
4400811.074801225,619067.9963043,3,-121.6102055,39.7488947,,POINT (619067.9963043 4400811.074801225)
4399706.522750662,621297.8569509041,3,-121.584389,39.738631,,POINT (621297.8569509041 4399706.522750662)
4399707.68484008,621174.5869991663,1,-121.585827,39.738659,,POINT (621174.5869991663 4399707.68484008)
4399612.699773423,621297.1106661138,3,-121.584415,39.737786,,POINT (621297.1106661138 4399612.699773423)
4399894.876790945,621299.1923868428,3,-121.5843387,39.7403274,,POINT (621299.1923868428 4399894.876790945)
4401707.531712319,618174.3872643827,1,-121.620472,39.757094,,POINT (618174.3872643827 4401707.531712319)
4403832.5325082755,620881.0819636395,1,-121.588493,39.775855,,POINT (620881.0819636395 4403832.532508275)
4399006.6586164925,618299.5641725592,1,-121.6194968,39.7327483,,POINT (618299.5641725592 4399006.658616493)
4399032.202190278,618491.7322480525,1,-121.6172503,39.7329517,,POINT (618491.7322480525 4399032.202190278)
4399684.004871429,622731.2176709027,3,-121.56767,39.738223,,POINT (622731.2176709027 4399684.004871429)
4399642.473936755,622605.5419940583,1,-121.569144,39.737867,,POINT (622605.5419940583 4399642.473936755)
4400703.443391449,617528.0098067622,3,-121.628195,39.748139,,POINT (617528.0098067622 4400703.443391449)
4400561.704316362,617711.0901347597,1,-121.626084,39.746837,,POINT (617711.0901347597 4400561.704316362)
4400432.886108287,617665.1591550452,3,-121.626643,39.745683,,POINT (617665.1591550452 4400432.886108287)
4400407.435636964,617576.4208014344,1,-121.627683,39.745466,,POINT (617576.4208014344 4400407.435636964)
4399754.638546132,617364.9504975827,1,-121.630267,39.739615,,POINT (617364.9504975827 4399754.638546132)
4399617.525623575,617371.7604148271,3,-121.630212,39.738379,,POINT (617371.7604148271 4399617.525623575)
4399755.1175382435,617221.8972948021,1,-121.631936,39.739639,,POINT (617221.8972948021 4399755.117538244)
4399405.808762233,617538.2000765742,1,-121.6283079,39.736449,,POINT (617538.2000765742 4399405.808762233)
4399566.109992614,617031.8678884328,1,-121.6341868,39.7379626,,POINT (617031.8678884328 4399566.109992614)
4399468.926099774,617020.955399356,1,-121.6343314,39.7370887,,POINT (617020.955399356 4399468.926099774)
4399042.45045795,616869.0013855988,4,-121.63618,39.733268,,POINT (616869.0013855988 4399042.45045795)
4399092.331120708,617220.8729018334,1,-121.632066,39.733669,,POINT (617220.8729018334 4399092.331120708)
4398947.043729432,616595.9042407701,1,-121.639383,39.732446,,POINT (616595.9042407701 4398947.043729432)
4399051.994313624,617218.4028590902,1,-121.632102,39.733306,,POINT (617218.4028590902 4399051.994313624)
4398944.900866058,617148.1213394123,1,-121.632941,39.732351,,POINT (617148.1213394123 4398944.900866058)
4398899.806372886,616614.1933220073,1,-121.639178,39.732018,,POINT (616614.1933220073 4398899.806372886)
4398799.28589316,617143.3993635321,1,-121.633022,39.73104,,POINT (617143.3993635321 4398799.28589316)
4398481.711041658,617153.5578503568,1,-121.63296,39.728178,,POINT (617153.5578503568 4398481.711041658)
4400984.868378149,620390.6032333225,1,-121.5947402,39.7502743,,POINT (620390.6032333225 4400984.868378149)
4399177.025907523,622567.4581611978,3,-121.569675,39.73368,,POINT (622567.4581611978 4399177.025907523)
4399085.042678335,622570.726351667,3,-121.569654,39.732851,,POINT (622570.726351667 4399085.042678335)
4399042.493694679,622555.0331977546,1,-121.569845,39.73247,,POINT (622555.0331977546 4399042.493694679)
4399058.472435144,622665.7836660754,1,-121.56855,39.732598,,POINT (622665.7836660754 4399058.472435144)
4404907.834547101,622034.913107224,1,-121.574824,39.785376,,POINT (622034.913107224 4404907.834547101)
4405075.998716343,621956.1777168092,3,-121.575712,39.786902,,POINT (621956.1777168092 4405075.998716343)
4400599.70424291,618638.3237130422,1,-121.6152575,39.7470507,,POINT (618638.3237130422 4400599.70424291)
4404468.712549035,621941.9498136074,3,-121.5759909,39.781434,,POINT (621941.9498136074 4404468.712549035)
4404552.949079055,621842.4386950631,1,-121.577137,39.782207,,POINT (621842.4386950631 4404552.949079055)
4404666.916154807,621932.1073974625,1,-121.576069,39.7832207,,POINT (621932.1073974625 4404666.916154807)
4400294.045556253,619144.8273382065,1,-121.6094026,39.7442268,,POINT (619144.8273382065 4400294.045556253)
4404965.50268624,621793.6549731797,1,-121.57763,39.78593,,POINT (621793.6549731797 4404965.50268624)
4401681.486817597,617468.7327488123,1,-121.628712,39.756957,,POINT (617468.7327488123 4401681.486817597)
4401520.004363061,617377.5479677852,3,-121.629805,39.755515,,POINT (617377.5479677852 4401520.004363061)
4401407.809580594,617104.2878984081,3,-121.633014,39.754542,,POINT (617104.2878984081 4401407.809580594)
4401328.191985472,617241.2357201085,1,-121.63143,39.753806,,POINT (617241.2357201085 4401328.191985472)
4401281.4827543525,620765.413702154,1,-121.590312,39.752893,,POINT (620765.4137021539 4401281.482754353)
4405993.084498193,621910.8395818826,1,-121.576071,39.795169,,POINT (621910.8395818826 4405993.084498193)
4400362.7808204815,622599.1815283347,3,-121.569084,39.744356,,POINT (622599.1815283347 4400362.780820481)
4400444.119975946,622680.1574058686,1,-121.568124,39.745077,,POINT (622680.1574058686 4400444.119975946)
4403678.703712973,620575.7525173237,1,-121.5920855,39.7745127,turning_circle,POINT (620575.7525173237 4403678.703712973)
4400137.074084967,622515.5370340429,1,-121.570102,39.742335,,POINT (622515.5370340429 4400137.074084967)
4401483.64638866,620624.0995026291,1,-121.591924,39.754734,,POINT (620624.0995026291 4401483.64638866)
4401873.426292209,616252.2994829355,1,-121.6428745,39.7588528,,POINT (616252.2994829355 4401873.426292209)
4400292.87955555,620484.1782779801,3,-121.593775,39.744028,,POINT (620484.1782779801 4400292.87955555)
4403159.1931529315,620337.144292946,1,-121.594966,39.769867,,POINT (620337.144292946 4403159.193152932)
4403000.573533725,617991.5483068571,1,-121.6223737,39.7687665,,POINT (617991.5483068571 4403000.573533725)
4405299.870560803,620661.9846860894,1,-121.590781,39.789103,,POINT (620661.9846860894 4405299.870560803)
4405250.006374287,620815.9945067731,3,-121.588992,39.788632,,POINT (620815.9945067731 4405250.006374287)
4399989.71368244,618416.6374602099,1,-121.6179541,39.741587,,POINT (618416.6374602099 4399989.71368244)
4401722.209426182,621172.6069296171,1,-121.585479,39.756805,,POINT (621172.6069296171 4401722.209426182)
4401621.458891179,621070.599949013,4,-121.586688,39.755912,,POINT (621070.599949013 4401621.458891179)
4403679.964550179,622453.0579395232,3,-121.5701711,39.7742561,,POINT (622453.0579395232 4403679.964550179)
4403279.8147117095,622375.241287823,1,-121.571154,39.770663,,POINT (622375.241287823 4403279.81471171)
4404315.525374098,621102.776215648,1,-121.585816,39.780174,,POINT (621102.776215648 4404315.525374098)
4404406.048698725,621028.1087892501,1,-121.586671,39.781,,POINT (621028.1087892501 4404406.048698725)
4401385.641159369,619917.3172004508,1,-121.60019,39.753951,,POINT (619917.3172004508 4401385.641159369)
4400560.995520938,621182.7155071239,1,-121.585575,39.746344,,POINT (621182.7155071239 4400560.995520938)
4401637.168997884,621957.4910778017,1,-121.576335,39.755927,,POINT (621957.4910778017 4401637.168997884)
4402039.859032651,621798.0574902173,1,-121.578121,39.759577,,POINT (621798.0574902173 4402039.859032651)
4400261.749324086,620679.2146102595,1,-121.591505,39.74372,,POINT (620679.2146102595 4400261.749324086)
4402750.089546373,618007.7987144827,1,-121.622229,39.766508,,POINT (618007.7987144827 4402750.089546373)
